"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Glyma.05G120100.Wm82.a4.v1",2471.4745225828,0.219950245694611,0.0719171791062423,3.05838255098524,0.00222535292026643,0.00384585180046044
"Glyma.05G120200.Wm82.a4.v1",20.4400376819824,1.37076377664139,0.549812617178982,2.4931471810789,0.0126616349597273,0.0199200639411936
"Glyma.05G120300.Wm82.a4.v1",1309.39071734225,-0.339933410248857,0.122145260314629,-2.78302579546055,0.00538545241756831,0.00890740378537798
"Glyma.05G120400.Wm82.a4.v1",83.125205151875,1.03810890703442,0.251207759005145,4.13247150942164,3.58883263111826e-05,7.36165830052915e-05
"Glyma.05G120600.Wm82.a4.v1",96.1258314134546,-1.51028061483941,0.266140637589312,-5.67474636162091,1.38894294482704e-08,3.58312212113994e-08
"Glyma.05G120700.Wm82.a4.v1",972.826722905883,-1.2903689230002,0.0882857364159797,-14.6158255612244,2.22639171370534e-48,1.92767993252711e-47
"Glyma.05G121000.Wm82.a4.v1",34.8760029492307,-2.24364283360331,0.407060591797991,-5.51181538771198,3.55151332325854e-08,8.94230401543835e-08
"Glyma.05G121100.Wm82.a4.v1",1063.81788364382,-0.406858730986634,0.0833227045795963,-4.88292756505487,1.04522274809513e-06,2.4012642281714e-06
"Glyma.05G122100.Wm82.a4.v1",251.854092883704,1.17052379292292,0.152418888058201,7.67965051992741,1.59523179705958e-14,5.45718302639137e-14
"Glyma.05G122400.Wm82.a4.v1",46.1085284407649,-1.46220874257725,0.3351335350419,-4.36306304707596,1.2825396233239e-05,2.73166710089329e-05
"Glyma.05G122600.Wm82.a4.v1",10.8595931395826,2.6880543900902,0.750395111598489,3.58218536947038,0.000340731869475253,0.000641371681214002
"Glyma.05G122700.Wm82.a4.v1",20.4067999414081,-1.41522071211052,0.515850937623282,-2.74346833337354,0.00607939114600143,0.00999643785514424
"Glyma.05G122800.Wm82.a4.v1",691.748743077591,0.463567575516756,0.0982987012960584,4.71590742710397,2.40635835001193e-06,5.39588702046802e-06
"Glyma.05G123200.Wm82.a4.v1",315.096313890893,1.0372614428354,0.138209458658538,7.50499606107328,6.14304482055954e-14,2.05019873236867e-13
"Glyma.05G123300.Wm82.a4.v1",1085.20689291851,1.32557966570786,0.0917816115058733,14.4427586741929,2.78469380341577e-47,2.35475442642566e-46
"Glyma.05G123500.Wm82.a4.v1",268.445138063376,-0.621788403217916,0.139848645834984,-4.44615247795537,8.74219082548227e-06,1.88512323864856e-05
"Glyma.05G123600.Wm82.a4.v1",40.2466475904709,2.75322774564989,0.394877868527081,6.97235263125685,3.11684091216812e-12,9.6734811032506e-12
"Glyma.05G124100.Wm82.a4.v1",34.1822696561798,-1.30510746749626,0.374046451925285,-3.48915879506044,0.000484543212162788,0.000899027994450237
"Glyma.05G124300.Wm82.a4.v1",257.736429797695,0.882751391007064,0.158270076418131,5.57750025137373,2.43999432233249e-08,6.19947755293169e-08
"Glyma.05G124500.Wm82.a4.v1",340.747965122813,1.11404106342125,0.131263809142727,8.48703896905751,2.11968703411252e-17,8.12354347314146e-17
"Glyma.05G124900.Wm82.a4.v1",24.3950460107258,3.51531748354339,1.15809808892301,3.03542292070658,0.00240198610624335,0.00413344313194085
"Glyma.05G125500.Wm82.a4.v1",22.8857511893752,-2.12855760855958,0.519490111303058,-4.09739774106659,4.17820643003565e-05,8.52187306319247e-05
"Glyma.05G125600.Wm82.a4.v1",47.5497730127181,-0.729029597549765,0.324827163222771,-2.24436155620947,0.0248091479169677,0.0373893070189106
"Glyma.05G125700.Wm82.a4.v1",241.797521787803,0.754361601306378,0.170524585386779,4.42377032962934,9.69931315757923e-06,2.08571448924862e-05
"Glyma.05G125800.Wm82.a4.v1",261.753779097824,-2.40778024136539,0.160561764686198,-14.9959752003919,7.80084447197968e-51,7.11055391798436e-50
"Glyma.05G125900.Wm82.a4.v1",185.241306975863,-2.73512997786545,0.196025273059601,-13.9529456338716,3.01875351135785e-44,2.39346727089511e-43
"Glyma.05G126000.Wm82.a4.v1",159.192541040239,-1.73392855793721,0.189408597743976,-9.15443426850648,5.46433655613178e-20,2.27865532088392e-19
"Glyma.05G126100.Wm82.a4.v1",2012.25732265238,0.177154958583434,0.0753954626824608,2.34967665533864,0.0187897256205518,0.0288064159576161
"Glyma.05G126500.Wm82.a4.v1",76.8231766359626,-0.633435866113688,0.256614949010851,-2.46842932789119,0.013570744628448,0.0212553157791045
"Glyma.05G126600.Wm82.a4.v1",144.485666062415,1.70513819878651,0.192813894573631,8.8434404717413,9.28154609516708e-19,3.72064508624025e-18
"Glyma.05G126800.Wm82.a4.v1",2988.34957979594,10.7256655514683,1.81543158761772,5.90805273226678,3.46175219397192e-09,9.23765802393096e-09
"Glyma.05G126900.Wm82.a4.v1",12.9458041400149,7.16742342181212,1.30360797799698,5.49814326299615,3.83811059738147e-08,9.64539397067568e-08
"Glyma.05G127000.Wm82.a4.v1",48.0678203982828,1.67649719197191,0.346347212192528,4.84051013824815,1.29506248742854e-06,2.95612089521731e-06
"Glyma.05G127200.Wm82.a4.v1",618.515021898405,-0.29277634481934,0.122832901647949,-2.38353357196156,0.017147320348501,0.0264431047730657
"Glyma.05G127300.Wm82.a4.v1",991.294774303891,1.0580478074318,0.0874418081111802,12.1000220636622,1.05582794057889e-33,6.53509526484345e-33
"Glyma.05G127600.Wm82.a4.v1",24.9943358654466,1.94479883385444,0.51070651014225,3.80805569389108,0.000140063731931552,0.000272960544027805
"Glyma.05G127700.Wm82.a4.v1",585.784226359753,0.882369709658704,0.103453178706279,8.52916962719824,1.47401917573623e-17,5.67826784937001e-17
"Glyma.05G127800.Wm82.a4.v1",366.007229688565,-0.60112340920643,0.126419137600127,-4.75500324252985,1.98443232129454e-06,4.4759240762168e-06
"Glyma.05G127900.Wm82.a4.v1",316.903073467854,-2.17880858428374,0.148468932276931,-14.675181877241,9.29659514226795e-49,8.14577181552801e-48
"Glyma.05G128000.Wm82.a4.v1",425335.004654832,-1.00863206379365,0.0868706834010235,-11.6107301601103,3.63498251301855e-31,2.09882554032865e-30
"Glyma.05G128100.Wm82.a4.v1",37.3457510423513,-1.39585382943232,0.359509710932483,-3.88265959718252,0.000103320159264032,0.000203936192222353
"Glyma.05G128400.Wm82.a4.v1",202.135885669047,1.74571384155713,0.196638538633929,8.87778079355559,6.82074885256095e-19,2.7431664785297e-18
"Glyma.05G128500.Wm82.a4.v1",310.844996968485,1.12359413473728,0.134159989843238,8.37503145349194,5.52091246497854e-17,2.0793686364827e-16
"Glyma.05G129000.Wm82.a4.v1",42.7477591814175,-0.729066937148563,0.333282919684851,-2.18753165580151,0.028703734903731,0.042800555634962
"Glyma.05G129100.Wm82.a4.v1",441.332712926518,-2.280690321625,0.134967228860337,-16.8981043834355,4.64604051149438e-64,5.38238341487051e-63
"Glyma.05G129200.Wm82.a4.v1",18.9386309955339,1.48615181286432,0.501732334086145,2.96204113607944,0.00305606951303052,0.00519899754689567
"Glyma.05G129300.Wm82.a4.v1",211.55864528609,-0.750971744189691,0.166846998107306,-4.50096047701565,6.76470848042073e-06,1.46988263500138e-05
"Glyma.05G129400.Wm82.a4.v1",512.800343169338,0.549527788870545,0.109858086999021,5.00216054986869,5.66913460649984e-07,1.32572786017632e-06
"Glyma.05G129600.Wm82.a4.v1",775.17699307432,-3.29487583772352,0.114466824742599,-28.7845482316181,3.34860918979506e-182,1.65946069496884e-180
"Glyma.05G129700.Wm82.a4.v1",58.708706078314,-1.86489357234461,0.305102146494083,-6.11235808654259,9.81695957120288e-10,2.69417063755539e-09
"Glyma.05G129800.Wm82.a4.v1",35.2707927517604,-1.7011402575072,0.377862831219901,-4.50200474075527,6.73154798324974e-06,1.46284454201202e-05
"Glyma.05G129900.Wm82.a4.v1",2148.47327981842,0.481228374563715,0.0731007007977127,6.58308838783079,4.60775025847861e-11,1.35222812943771e-10
"Glyma.05G130400.Wm82.a4.v1",52.3728716699483,-1.43993831368932,0.326419639122428,-4.41131029236036,1.02746952191102e-05,2.20619797355314e-05
"Glyma.05G130700.Wm82.a4.v1",325.076470954421,0.322426067352923,0.128332194745013,2.51243320503916,0.0119901800835814,0.0189342228906078
"Glyma.05G131200.Wm82.a4.v1",748.59328280279,-0.72060670248091,0.105862359143342,-6.80701533871145,9.9644311246486e-12,3.0253856302252e-11
"Glyma.05G131300.Wm82.a4.v1",976.659574614242,-0.298031566880373,0.126299344965889,-2.35972377339617,0.0182885471210428,0.028081101840874
"Glyma.05G131400.Wm82.a4.v1",42.5992847606161,-1.16364974002507,0.375961107590982,-3.09513329046535,0.00196724468907773,0.00342219545225833
"Glyma.05G131500.Wm82.a4.v1",821.877048034538,1.03147909322752,0.0952753602567286,10.8262943372568,2.58402107871005e-27,1.34564517333565e-26
"Glyma.05G132000.Wm82.a4.v1",13686.5829500063,-0.652793680498091,0.0673476926120807,-9.69288857835337,3.23254378568057e-22,1.44636832600022e-21
"Glyma.05G132200.Wm82.a4.v1",174.32766625557,-1.76423438512269,0.179407285451643,-9.8336830674483,8.06153851292855e-23,3.68115183657393e-22
"Glyma.05G132500.Wm82.a4.v1",335.85528628096,-1.64845248721002,0.14622840981439,-11.2731341967162,1.78114587948861e-29,9.82317975614653e-29
"Glyma.05G132600.Wm82.a4.v1",79.9669474081554,-1.44997206637811,0.259690495827784,-5.58346219701345,2.35777045946775e-08,5.99697906613819e-08
"Glyma.05G132700.Wm82.a4.v1",52.5897574162939,-2.14103586146214,0.334211516739074,-6.40623004961761,1.49161847631601e-10,4.27027327594876e-10
"Glyma.05G132800.Wm82.a4.v1",2398.94050839169,-1.1579492292725,0.0727433578024593,-15.9182812596719,4.73197821777952e-57,4.8624626130792e-56
"Glyma.05G133000.Wm82.a4.v1",19.5193895673992,1.5877608539478,0.596916138843935,2.65993956374318,0.00781546739990468,0.0126599580596794
"Glyma.05G133100.Wm82.a4.v1",4866.19454951682,0.877877875907045,0.0699048137417838,12.5581891849361,3.58442436457064e-36,2.35065510864958e-35
"Glyma.05G133700.Wm82.a4.v1",2225.26298481805,2.80962601918165,0.102050061631515,27.5318404934111,7.30194385895241e-167,3.1361230065399e-165
"Glyma.05G133850.Wm82.a4.v1",14.6717648689746,-1.83558135041116,0.626546275612803,-2.92968200731197,0.00339309037974476,0.00574252483788674
"Glyma.05G133900.Wm82.a4.v1",505.599074546601,-1.89668016719318,0.115649913245722,-16.4001866837833,1.90651292058907e-60,2.08356975593992e-59
"Glyma.05G134500.Wm82.a4.v1",12.3758056825511,-1.54328002124255,0.628181971226639,-2.45674039041429,0.0140203964450824,0.021914436585146
"Glyma.05G134800.Wm82.a4.v1",10.6695971168562,1.75164266570155,0.724392140199345,2.41808623878706,0.0156023785554358,0.0242119053193483
"Glyma.05G135000.Wm82.a4.v1",296.063222034256,2.37905694626506,0.39499926902256,6.02294012379344,1.71276819197457e-09,4.64750992125594e-09
"Glyma.05G135100.Wm82.a4.v1",232.929766656585,-1.81945197599049,0.159180671327138,-11.4301061857647,2.95746944511085e-30,1.66637138465259e-29
"Glyma.05G135200.Wm82.a4.v1",748.651738072017,-0.849352133908935,0.116048212847314,-7.31895919006041,2.49901574491042e-13,8.14016526386538e-13
"Glyma.05G135300.Wm82.a4.v1",817.365342104174,0.267498043822322,0.0908124741966519,2.94560902770981,0.00322319530535307,0.00546930327367935
"Glyma.05G135400.Wm82.a4.v1",343.832118352979,1.4770429663844,0.134056758770914,11.0180417602702,3.12789654749802e-28,1.66982230014606e-27
"Glyma.05G135700.Wm82.a4.v1",203.282586359347,-0.369966367152958,0.160975376921471,-2.29827924138634,0.0215459011545313,0.0327191251651512
"Glyma.05G135800.Wm82.a4.v1",979.744023246001,-0.42138232323967,0.0857712259679784,-4.91286347471572,8.97557787046529e-07,2.07116145493192e-06
"Glyma.05G135900.Wm82.a4.v1",1311.86309802987,1.00797981142597,0.0868688206743205,11.6034706538147,3.95698589431036e-31,2.28336167971363e-30
"Glyma.05G136000.Wm82.a4.v1",237.603095866236,-0.586800215505586,0.147935506990555,-3.96659481853164,7.29067789997636e-05,0.000145836578769657
"Glyma.05G136300.Wm82.a4.v1",404.757782577538,1.59023405141546,0.130192385279462,12.2144935589126,2.60116181092737e-34,1.63205943270633e-33
"Glyma.05G136500.Wm82.a4.v1",8.87065192257726,-2.50464421151927,0.80349633991426,-3.11718185522356,0.00182588902311266,0.00318934200633293
"Glyma.05G136600.Wm82.a4.v1",18.8841643360208,-2.30355893061613,0.547600097996481,-4.20664448206679,2.59190399986161e-05,5.38262968009288e-05
"Glyma.05G136900.Wm82.a4.v1",20.9513866023028,-2.98388175044859,0.569614400762119,-5.23842400482904,1.61953639156093e-07,3.92217765168722e-07
"Glyma.05G137000.Wm82.a4.v1",39.5464965415551,-1.58351963926234,0.367605137282413,-4.30766460710749,1.64987305583067e-05,3.48251579255358e-05
"Glyma.05G137100.Wm82.a4.v1",263.807771984842,-0.465020617484263,0.141193497044462,-3.29349883116662,0.000989487530383739,0.00178206211939758
"Glyma.05G137400.Wm82.a4.v1",152.324482423552,-0.673871760922274,0.187558269965303,-3.59286615859133,0.000327060599983359,0.000616584337137559
"Glyma.05G137500.Wm82.a4.v1",23.9669669350294,-4.25113444718417,0.670909660189067,-6.33637388077878,2.35235564233479e-10,6.67211685435007e-10
"Glyma.05G138600.Wm82.a4.v1",614.168752378986,-2.22854325545197,0.113472120134732,-19.6395665543738,7.10015900394319e-86,1.16026244084214e-84
"Glyma.05G138700.Wm82.a4.v1",1454.72666150801,5.12575795737591,0.118952420087289,43.0908253368411,0,0
"Glyma.05G138800.Wm82.a4.v1",89.1990162737067,-0.978076578478884,0.234166332779547,-4.17684543661399,2.95579725643564e-05,6.10563848253456e-05
"Glyma.05G138900.Wm82.a4.v1",592.094666836679,0.53046350594617,0.102947647077031,5.15275016969789,2.56693838438474e-07,6.14145703974722e-07
"Glyma.05G139200.Wm82.a4.v1",664.502936232444,2.26339148434998,0.107823100327386,20.991712142181,7.8081971562807e-98,1.52043839093355e-96
"Glyma.05G139300.Wm82.a4.v1",116.009968396066,-0.569240087589535,0.210344177011078,-2.70623173732808,0.00680515394587,0.0111215023425281
"Glyma.05G139400.Wm82.a4.v1",269.798375463132,-1.20745281861151,0.145771086772839,-8.28321202333582,1.19896682503971e-16,4.46528796979811e-16
"Glyma.05G139500.Wm82.a4.v1",73.702578274389,4.09530626919912,0.383358803406442,10.6826978611398,1.22654380705484e-26,6.27131155584536e-26
"Glyma.05G139700.Wm82.a4.v1",1806.13422464025,1.58414996373748,0.0747653067571432,21.1883028699823,1.22431210820621e-99,2.45832558018585e-98
"Glyma.05G139800.Wm82.a4.v1",4330.02917620032,-0.589644249007,0.0674552189372367,-8.74126951623463,2.30505387081791e-18,9.11517869639917e-18
"Glyma.05G140200.Wm82.a4.v1",186.998718513144,0.671203467420424,0.161278939994334,4.16175520154091,3.15810799512778e-05,6.50621598345836e-05
"Glyma.05G140400.Wm82.a4.v1",3213.46428724037,1.17157688911066,0.0950951329490432,12.3200510139509,7.06495841755522e-35,4.49889545068309e-34
"Glyma.05G140600.Wm82.a4.v1",2135.07298101405,0.893976999686335,0.0919463148488102,9.72281489645697,2.4102455278499e-22,1.08238932553845e-21
"Glyma.05G140800.Wm82.a4.v1",775.590371553093,0.387445928922471,0.0980694122735224,3.95073162916341,7.79126517679921e-05,0.000155449052212555
"Glyma.05G141000.Wm82.a4.v1",800.262343636172,-1.15972066616379,0.0996406103290477,-11.6390361553787,2.60947808557217e-31,1.51267747495193e-30
"Glyma.05G141400.Wm82.a4.v1",479.58172415004,0.840799836144975,0.109176205668483,7.70131029006533,1.34678010286414e-14,4.62222227628587e-14
"Glyma.05G141600.Wm82.a4.v1",1.83533353333536,-4.3053682907813,1.84875213713791,-2.32879692431162,0.0198698264319938,0.0303484731447434
"Glyma.05G141800.Wm82.a4.v1",139.859201469835,-0.628554336617851,0.205778960007166,-3.05451216487809,0.00225426872084268,0.00389281514148518
"Glyma.05G141900.Wm82.a4.v1",372.266327361973,0.561428822703136,0.125518499893255,4.47287709127017,7.71741402742314e-06,1.66935412691984e-05
"Glyma.05G142300.Wm82.a4.v1",278.837425707562,-3.28888260403662,0.185885395795325,-17.6930661495213,4.74232791382522e-70,6.05698534961346e-69
"Glyma.05G142400.Wm82.a4.v1",264.629696577655,2.96367429502277,0.168395821852853,17.599452661079,2.48716230047481e-69,3.13972231952997e-68
